Tick ,Customer ID,State
1920,1,Null Transaction
1914,4,Null Transaction
1914,3,Null Transaction
1914,2,Null Transaction
1914,1,Null Transaction
1918,4,Buy
1918,3,Null Transaction
1918,2,Null Transaction
1918,1,Null Transaction
1921,4,Null Transaction
1921,3,Buy
1921,2,Null Transaction
1921,1,Null Transaction
1919,4,Null Transaction
1919,3,Null Transaction
1919,2,Null Transaction
1919,1,Null Transaction
1925,4,Null Transaction
1925,3,Null Transaction
1925,2,Null Transaction
1925,1,Null Transaction
1923,4,Buy
1923,3,Buy
1923,2,Null Transaction
1923,1,Null Transaction
1922,4,Buy
1922,3,Null Transaction
1922,2,Buy
1922,1,Null Transaction
1924,4,Null Transaction
1924,3,Buy
1924,2,Buy
1924,1,Null Transaction
1926,4,Null Transaction
1926,3,Null Transaction
1926,2,Null Transaction
1926,1,Null Transaction
1923,4,Buy
1923,3,Buy
1923,2,Buy
1923,1,Null Transaction
1924,4,Null Transaction
1924,3,Buy
1924,2,Buy
1924,1,Null Transaction
1930,4,Null Transaction
1930,3,Null Transaction
1930,2,Null Transaction
1930,1,Buy
1929,4,Null Transaction
1929,3,Null Transaction
1929,2,Null Transaction
1929,1,Null Transaction
1925,4,Null Transaction
1925,3,Null Transaction
1925,2,Null Transaction
1925,1,Null Transaction
1935,4,Null Transaction
1935,3,Buy
1935,2,Null Transaction
1935,1,Null Transaction
1935,4,Null Transaction
1935,3,Null Transaction
1935,2,Buy
1935,1,Null Transaction
1930,4,Null Transaction
1930,3,Null Transaction
1930,2,Null Transaction
1930,1,Null Transaction
1934,4,Buy
1934,3,Null Transaction
1934,2,Null Transaction
1934,1,Buy
1933,4,Null Transaction
1933,3,Null Transaction
1933,2,Null Transaction
1933,1,Null Transaction
1934,4,Null Transaction
1934,3,Null Transaction
1934,2,Null Transaction
1934,1,Buy
1938,4,Null Transaction
1938,3,Buy
1938,2,Null Transaction
1938,1,Buy
1935,4,Null Transaction
1935,3,Null Transaction
1935,2,Null Transaction
1935,1,Null Transaction
1935,4,Null Transaction
1935,3,Null Transaction
1935,2,Null Transaction
1935,1,Buy
1938,4,Null Transaction
1938,3,Null Transaction
1938,2,Null Transaction
1938,1,Null Transaction
1938,4,Buy
1938,3,Null Transaction
1938,2,Buy
1938,1,Null Transaction
1938,4,Null Transaction
1938,3,Null Transaction
1938,2,Null Transaction
1938,1,Null Transaction
1947,4,Null Transaction
1947,3,Null Transaction
1947,2,Null Transaction
1947,1,Null Transaction
1943,4,Null Transaction
1943,3,Buy
1943,2,Null Transaction
1943,1,Null Transaction
1943,4,Null Transaction
1943,3,Null Transaction
1943,2,Buy
1943,1,Buy
1947,4,Null Transaction
1947,3,Null Transaction
1947,2,Null Transaction
1947,1,Null Transaction
1951,4,Null Transaction
1951,3,Null Transaction
1951,2,Null Transaction
1951,1,Null Transaction
1943,4,Null Transaction
1943,3,Null Transaction
1943,2,Buy
1943,1,Null Transaction
1951,4,Null Transaction
1951,3,Null Transaction
1951,2,Buy
1951,1,Null Transaction
1954,4,Null Transaction
1954,3,Buy
1954,2,Null Transaction
1954,1,Null Transaction
1951,4,Null Transaction
1951,3,Buy
1951,2,Buy
1951,1,Null Transaction
1949,4,Null Transaction
1949,3,Null Transaction
1949,2,Null Transaction
1949,1,Buy
1951,4,Buy
1951,3,Null Transaction
1951,2,Null Transaction
1951,1,Buy
1951,4,Buy
1951,3,Null Transaction
1951,2,Null Transaction
1951,1,Buy
1953,4,Null Transaction
1953,3,Buy
1953,2,Null Transaction
1953,1,Null Transaction
1952,4,Null Transaction
1952,3,Null Transaction
1952,2,Null Transaction
1952,1,Null Transaction
1957,4,Null Transaction
1957,3,Null Transaction
1957,2,Null Transaction
1957,1,Null Transaction
1957,4,Null Transaction
1957,3,Null Transaction
1957,2,Null Transaction
1957,1,Null Transaction
1957,4,Null Transaction
1957,3,Null Transaction
1957,2,Null Transaction
1957,1,Null Transaction
1959,4,Null Transaction
1959,3,Null Transaction
1959,2,Null Transaction
1959,1,Null Transaction
1958,4,Null Transaction
1958,3,Null Transaction
1958,2,Buy
1958,1,Null Transaction
1962,4,Null Transaction
1962,3,Buy
1962,2,Buy
1962,1,Null Transaction
1959,4,Null Transaction
1959,3,Null Transaction
1959,2,Buy
1959,1,Buy
1964,4,Null Transaction
1964,3,Null Transaction
1964,2,Buy
1964,1,Null Transaction
1966,4,Buy
1966,3,Null Transaction
1966,2,Null Transaction
1966,1,Null Transaction
1963,4,Null Transaction
1963,3,Null Transaction
1963,2,Buy
1963,1,Null Transaction
1966,4,Buy
1966,3,Buy
1966,2,Null Transaction
1966,1,Buy
1970,4,Null Transaction
1970,3,Null Transaction
1970,2,Null Transaction
1970,1,Null Transaction
1966,4,Null Transaction
1966,3,Null Transaction
1966,2,Null Transaction
1966,1,Buy
1971,4,Buy
1971,3,Null Transaction
1971,2,Null Transaction
1971,1,Buy
1972,4,Null Transaction
1972,3,Buy
1972,2,Null Transaction
1972,1,Buy
1968,4,Buy
1968,3,Null Transaction
1968,2,Null Transaction
1968,1,Null Transaction
1973,4,Buy
1973,3,Null Transaction
1973,2,Buy
1973,1,Null Transaction
1975,4,Null Transaction
1975,3,Null Transaction
1975,2,Null Transaction
1975,1,Null Transaction
1978,4,Null Transaction
1978,3,Buy
1978,2,Buy
1978,1,Null Transaction
1972,4,Null Transaction
1972,3,Null Transaction
1972,2,Null Transaction
1972,1,Null Transaction
1979,4,Null Transaction
1979,3,Null Transaction
1979,2,Buy
1979,1,Null Transaction
1980,4,Buy
1980,3,Null Transaction
1980,2,Null Transaction
1980,1,Null Transaction
1981,4,Null Transaction
1981,3,Null Transaction
1981,2,Null Transaction
1981,1,Null Transaction
1982,4,Buy
1982,3,Null Transaction
1982,2,Null Transaction
1982,1,Null Transaction
1976,4,Null Transaction
1976,3,Null Transaction
1976,2,Null Transaction
1976,1,Null Transaction
1977,4,Buy
1977,3,Null Transaction
1977,2,Buy
1977,1,Buy
1983,4,Null Transaction
1983,3,Buy
1983,2,Null Transaction
1983,1,Buy
1981,4,Null Transaction
1981,3,Buy
1981,2,Buy
1981,1,Null Transaction
1982,4,Null Transaction
1982,3,Null Transaction
1982,2,Null Transaction
1982,1,Null Transaction
1985,4,Buy
1985,3,Null Transaction
1985,2,Null Transaction
1985,1,Buy
1982,4,Buy
1982,3,Null Transaction
1982,2,Null Transaction
1982,1,Buy
1986,4,Null Transaction
1986,3,Null Transaction
1986,2,Null Transaction
1986,1,Null Transaction
1987,4,Null Transaction
1987,3,Null Transaction
1987,2,Null Transaction
1987,1,Null Transaction
1985,4,Null Transaction
1985,3,Null Transaction
1985,2,Null Transaction
1985,1,Buy
1986,4,Null Transaction
1986,3,Buy
1986,2,Null Transaction
1986,1,Null Transaction
1989,4,Null Transaction
1989,3,Buy
1989,2,Null Transaction
1989,1,Buy
1996,4,Null Transaction
1996,3,Null Transaction
1996,2,Null Transaction
1996,1,Buy
1990,4,Buy
1990,3,Null Transaction
1990,2,Null Transaction
1990,1,Null Transaction
1999,4,Buy
1999,3,Null Transaction
1999,2,Null Transaction
1999,1,Null Transaction
1991,4,Null Transaction
1991,3,Null Transaction
1991,2,Null Transaction
1991,1,Buy
1995,4,Buy
1995,3,Null Transaction
1995,2,Null Transaction
1995,1,Null Transaction
2000,4,Buy
2000,3,Buy
2000,2,Null Transaction
2000,1,Null Transaction
1994,4,Null Transaction
1994,3,Null Transaction
1994,2,Null Transaction
1994,1,Null Transaction
1995,4,Buy
1995,3,Null Transaction
1995,2,Null Transaction
1995,1,Null Transaction
1998,4,Buy
1998,3,Null Transaction
1998,2,Null Transaction
1998,1,Null Transaction
2005,4,Null Transaction
2005,3,Buy
2005,2,Null Transaction
2005,1,Null Transaction
2004,4,Null Transaction
2004,3,Null Transaction
2004,2,Buy
2004,1,Null Transaction
2005,4,Null Transaction
2005,3,Null Transaction
2005,2,Null Transaction
2005,1,Null Transaction
2004,4,Null Transaction
2004,3,Null Transaction
2004,2,Null Transaction
2004,1,Null Transaction
2001,4,Null Transaction
2001,3,Null Transaction
2001,2,Null Transaction
2001,1,Null Transaction
